ipst,wallclock
idx704lhq,87.0
idg227blq,52.0
ib910y010,1129.0
iegg06aiq,201.0
ie7l08ttq,95.0
ie4n51030,2144.0
ida918090,2725.0
ic5s14050,312.0
lbx311h8q,90.0
iblb2bj5q,912.0
ic9t38cwq,55.0
ib2j01vcq,673.0
ibxa43fcq,190.0
iduy15opq,463.0
j8qg20010,144.0
ibxa82cwq,153.0
ibyt40020,1804.0
icfdi2mqq,1877.0
idi5b5hmq,369.0
j8i0csx6q,1707.0
j8i0akxvq,1891.0
lc0f02jhq,20.0
iblk90ioq,2852.0
ieag61kaq,193.0
lb8s4fdtq,64.0
ibu9hjdlq,1440.0
idy637byq,179.0
idfu01srq,207.0
icrz30uvq,151.0
id0n74v4q,1204.0
iegk81010,1755.0
icwy23fyq,65.0
idb7d3v6q,26.0
id7r16020,124.0
ibxa32dlq,135.0
ice1d1ouq,799.0
ieg804wnq,192.0
o5h708060,52.0
idut98unq,36.0
idxb35020,2071.0
ie0l08p7q,64.0
ids0f0vrq,169.0
ie180xd1q,958.0
o5cg040a0,69.0
iebj78010,1317.0
j8i0cos6q,1815.0
oa8603060,32.0
ics465pbq,147.0
ib1302010,3745.0
idb751dmq,795.0
icte06rwq,743.0
idovz2a3q,41.0
icwy04kmq,57.0
idiy26030,82.0
iaah110g0,597.0
j9j902060,95.0
ibld42l8q,35.0
obpx08g8q,15.0
iblbexbeq,694.0
ibucc5esq,194.0
id6f01040,4430.0
ie1u04030,383.0
icmdp2090,318.0
ib3502q3q,193.0
oc3p011m0,31.0
ic8z14tgq,915.0
id8j03pxq,532.0
idp534x3q,154.0
idaq02okq,506.0
idut34gbq,31.0
ib2k21a5q,192.0
iblk99hzq,2041.0
ic5lm4yyq,895.0
ic3t58joq,1283.0
idaq02osq,693.0
icii40azq,792.0
iege060f0,218.0
ic4568k5q,41.0
ie1q10daq,143.0
ibs340010,2974.0
ick541020,708.0
ic8v35dnq,209.0
j8qo24010,120.0
iciu22mpq,733.0
ibtp36aoq,727.0
ie182j010,2256.0
id0k41010,2007.0
idgg47xnq,1197.0
ibmr02g1q,95.0
j8qg10030,81.0
id9o27i1q,54.0
lbx503020,101.0
icau80020,1841.0
ic1d03030,2006.0
iczd01040,6273.0
idi514rbq,176.0
idxpb1010,121.0
ic4505mmq,36.0
la9k02awq,22.0
la8m02p1q,80.0
icq91i010,1851.0
ib1b67030,311.0
iblk57c3q,2736.0
iedk49y9q,843.0
ob4260050,42.0
lbuhh1evq,50.0
idcg04boq,717.0
ib2k48l2q,190.0
iche03ucq,469.0
icpg17lmq,231.0
idgq120g0,354.0
idkv31010,636.0
ids0b0tbq,79.0
idy62jmyq,80.0
ib6118020,778.0
id0i92010,1830.0
icaj09020,2129.0
ibu847b1q,23.0
idb872bcq,45.0
ibrd010c0,398.0
ic0442mvq,231.0
ie7x08010,177.0
ic6da3ulq,164.0
iduv08n8q,31.0
ibt004020,1463.0
ieau02010,2145.0
idiy13020,63.0
iby07b020,3415.0
icmk04030,3354.0
iedk01q4q,808.0
ie1377h0q,2243.0
ib9j01jaq,1159.0
ib3d27tgq,696.0
ice191icq,840.0
ib5e03010,4059.0
iac727twq,40.0
icr3b1020,440.0
ic3a06040,3093.0
ib1b38010,598.0
ibc703080,1624.0
ic9t25p6q,186.0
ib1b91020,245.0
icft53kxq,886.0
lc4e47orq,87.0
icll06i2q,99.0
ich103k9q,2366.0
idc70y010,1770.0
icmdp5jsq,184.0
ie8x01d3q,643.0
idca2r010,2081.0
la8q030a0,14.0
ictj28gbq,1372.0
id9o14t3q,44.0
ibc305y7q,563.0
iehl05q5q,181.0
idj601mpq,51.0
icd6040m0,1640.0
idgc05010,3209.0
idy636f6q,91.0
idxo12020,3593.0
ie1309koq,2314.0
ibct0vxsq,21.0
iduy09msq,431.0
ic4579a1q,42.0
idca3d010,2373.0
id0i3p010,1829.0
obxwa1080,37.0
icpf29g8q,284.0
id0b65010,1549.0
idy62az6q,126.0
id7r40010,373.0
ictj50b4q,938.0
id0o33elq,180.0
id0i13nbq,573.0
j9eo41010,68.0
ja0x03050,113.0
lb2a02fzq,25.0
lccw02lfq,16.0
j8q9010d0,103.0
ibu97m010,2674.0
idhd53020,3479.0
idi512r0q,172.0
idl006mcq,778.0
icqr51otq,826.0
icdh06030,1832.0
id2404020,309.0
laa110hiq,18.0
ibh705tdq,51.0
ids090050,321.0
ibfa08040,2113.0
idb7b1baq,531.0
lbb911z2q,13.0
ibug1ecpq,760.0
ib4w07jdq,126.0
icxa02adq,490.0
iciij9c9q,574.0
ib4e01010,6041.0
id0i59010,2055.0
icaf01060,243.0
o43va1710,45.0
idwf02msq,210.0
id6s02020,1896.0
ic5i07noq,44.0
id8a01020,2782.0
id0k60hwq,972.0
ibla03kxq,1155.0
id0o14trq,921.0
iegk80tzq,649.0
iac526f9q,378.0
ici205060,192.0
ibc501ozq,48.0
ibwh04050,81.0
j8q9020e0,87.0
ocv901030,29.0
ido92m010,2150.0
iehl08vdq,195.0
idot3k010,2339.0
icyr1r040,361.0
ibbs50mfq,226.0
j8r012020,3016.0
idms05t3q,188.0
idb652030,2567.0
id0r0vl9q,1987.0
idp143buq,40.0
icr3210j0,536.0
idja66020,820.0
idy60hhkq,80.0
idaz05010,236.0
ie0d0wgvq,36.0
ice1a4qrq,609.0
ib2kacuwq,90.0
ids312d7q,777.0
idp438010,2110.0
ib91cw010,1213.0
iddo05zoq,121.0
ib3823rpq,226.0
icc208030,712.0
ibu9dq010,2630.0
idca2t010,2315.0
idy61yoyq,90.0
ibdy07n4q,52.0
ie0n01b7q,694.0
lbbd10dgq,26.0
idy60cesq,92.0
ic3m38vzq,595.0
ic4513j0q,42.0
ib1b56020,284.0
ic5s03020,333.0
id3t02nlq,592.0
icrz27jsq,167.0
id1la1mxq,81.0
icqa0g010,1883.0
ie9m0l010,2121.0
idjt15030,1630.0
idy679onq,149.0
id9918fyq,384.0
ickj02ggq,1587.0
ibvh03070,39.0
iefn01d2q,379.0
ie1hb4m0q,1064.0
ic450wllq,41.0
iaauc10c0,254.0
idy654ecq,176.0
ibu405jeq,153.0
icas11010,2612.0
ibld74a1q,35.0
icp209kzq,189.0
ictj27flq,1003.0
ib3821bfq,96.0
ie4e28qaq,745.0
id9922bwq,62.0
ibf704030,1927.0
ib91jzfeq,475.0
icau79020,2587.0
idci33caq,1448.0
ib1b77010,683.0
iac709anq,37.0
ie1n03010,353.0
ib2k50xbq,198.0
icwy11k9q,275.0
idme01xcq,51.0
ibwm04010,6658.0
idi519ocq,106.0
ic5xa3mwq,66.0
o4dj04020,59.0
idfq06010,2057.0
ibc504v2q,906.0
icjd05s9q,191.0
o48b23010,36.0
ibrg22020,3114.0
j8i0cyjfq,2034.0
ie2v06w9q,180.0
ibc1b1fhq,576.0
id9w13040,2365.0
ic7429n9q,153.0
icii23i9q,806.0
icwb1zj5q,1133.0
ibc194ejq,750.0
ibu607leq,960.0
id0i56010,1902.0
icro03k2q,217.0
ie7l05w8q,146.0
j9j902030,74.0
jbny01t0q,948.0
ief712wqq,34.0
ib915t010,928.0
oc36010j0,45.0
j8i0afalq,1875.0
o57318030,46.0
ic0450o5q,178.0
idgg22010,2680.0
ieag0wgaq,159.0
ic4918fcq,36.0
iciih0s9q,578.0
ic5z04010,324.0
ibu96i010,2432.0
iddt13020,1239.0
ie3o03010,2288.0
ibu981010,1987.0
idda04seq,177.0
icr001zzq,786.0
ice015mcq,31.0
la8p91070,13.0
id1v03vkq,1056.0
icwy14l4q,216.0
icfc50ckq,650.0
icfc66010,1667.0
ic3s82fnq,193.0
iehz03040,2061.0
ibct0qxfq,31.0
ics349m5q,1349.0
id7631010,1848.0
ibu812a1q,22.0
ibvf26srq,79.0
idah03010,4399.0
ibc134muq,523.0
ido93tgvq,947.0
ie4n46040,2327.0
ie1b26jhq,118.0
idce18010,1251.0
idnza3smq,55.0
iehl07ugq,184.0
o59a16020,81.0
idy694prq,172.0
lc2y01bbq,17.0
idju01010,3516.0
ibla02tjq,887.0
ibld39ayq,34.0
iegj75010,509.0
icdb57020,1577.0
icwy08pvq,60.0
ic6da1hzq,182.0
id0i4i010,2115.0
lbxi19jyq,64.0
id0b58010,1999.0
idjy06040,1511.0
idy62az9q,167.0
iccz83omq,50.0
ie0l41k8q,56.0
idp630feq,747.0
icgy20ezq,1073.0
ic5o03020,135.0
icg690010,1755.0
ief759a3q,24.0
idy64bqfq,167.0
ie1s03070,52.0
id0i1s010,2125.0
ibu924010,2277.0
lcao47n6q,43.0
ib3m51010,3850.0
ibbs10010,514.0
ibu98s010,2499.0
lbx309npq,96.0
ib912x010,931.0
j8tq06050,87.0
iac503u7q,1281.0
ie75j0020,2300.0
idp615poq,1473.0
id0k18qhq,948.0
ibfr12040,2228.0
lc6202srq,14.0
lbe101snq,24.0
ibcf13aaq,33.0
o5ee20020,59.0
lbx804cjq,42.0
idut75zoq,35.0
icg6dj010,962.0
idc92d010,2088.0
j8i0bedfq,1614.0
idci04paq,3699.0
idy63gpcq,119.0
ic5m17010,1834.0
ib2y03010,2680.0
ibtk03020,1552.0
ie4n59040,2946.0
ic5lm4ypq,702.0
iduy34s9q,215.0
ib91mqanq,457.0
idup33ueq,36.0
iabk05070,68.0
idy64hm9q,119.0
ics319daq,1610.0
iblb3lnkq,225.0
ib4w02foq,171.0
iege17020,187.0
iblc51v3q,479.0
ieec66020,2127.0
icze13kuq,742.0
ibu9a5010,1209.0
ib3503wuq,197.0
ieaq05cpq,52.0
ibxw02t1q,426.0
idns09010,3392.0
ib4605090,5145.0
ibig07riq,79.0
iddz03030,1534.0
icwz42020,1280.0
iaao09l2q,44.0
ibyp03030,2869.0
lbbdaep1q,28.0
id0b41010,1703.0
j8f0a1030,25440.0
o48b4l010,29.0
id2c04h5q,711.0
icsc01020,3231.0
iedk41d7q,793.0
ie0d90idq,23.0
ibl974zgq,167.0
ic5s070a0,334.0
ib1f88k7q,914.0
ib9j4dehq,1206.0
ibtm9og9q,1621.0
lb4f02yvq,22.0
ie7h14020,227.0
ibnh07o1q,968.0
o41j0f010,46.0
ibc304v7q,1469.0
la9k01ucq,18.0
ibjg06baq,152.0
ie1h81neq,824.0
lbby05dtq,39.0
ie1h63ziq,34.0
o5ee20050,51.0
id9o41j0q,282.0
ib2k0aplq,185.0
ie9429juq,357.0
j8vv10040,5090.0
idnz03qyq,53.0
ibbszkapq,186.0
id7r57010,137.0
ibtm9cvgq,1144.0
ib6d03010,1943.0
idhb09010,6031.0
icz608030,3657.0
lc4e09v8q,70.0
lbmum1chq,52.0
icau57lkq,951.0
ice607jlq,430.0
ib91a3010,932.0
id9o13soq,270.0
icok21ijq,118.0
idy644ncq,191.0
ibc133moq,39.0
ics314n0q,1458.0
idcd18j4q,85.0
icrz26llq,134.0
ib2k0fefq,195.0
oc84090g0,30.0
id0n11l5q,1028.0
idxb49020,2220.0
idov1cbdq,37.0
icok20hpq,120.0
o4fo04030,74.0
idut0mdsq,33.0
idvz42zcq,33.0
ibmd44dmq,859.0
icr3a0rzq,99.0
ibcu38nqq,17.0
j8i0a5lnq,1574.0
ibxa73jhq,115.0
ibla03ksq,1079.0
j8qr01060,151.0
o5ee09030,48.0
id1l29030,334.0
icii05ifq,835.0
icpw03010,1130.0
icw601010,2349.0
id1l33020,328.0
idgq130c0,263.0
id0d38a3q,37.0
ie1130010,9081.0
ich815lsq,993.0
idb004v0q,43.0
ibmd02kqq,1471.0
la7x01cqq,79.0
ie1895zoq,931.0
ib915p010,731.0
idc74f010,1972.0
icha04n5q,135.0
ibxa70s8q,200.0
lb4m08zyq,21.0
icmd52070,362.0
ibh708rzq,29.0
ibyb09020,1771.0
ibcd04070,373.0
iegb10010,6747.0
idci42q0q,1825.0
icgy10b1q,1548.0
idg268j6q,482.0
ie0l54g3q,410.0
icdx82ojq,799.0
j8i09weuq,2426.0
ic6j02mbq,119.0
j8i0a6s3q,1815.0
icw208010,314.0
idi125020,2113.0
ob15010b0,40.0
id9o43jjq,423.0
ib2p86lhq,900.0
icha17apq,167.0
iby07p030,2154.0
ie0l33gdq,49.0
iaaud1040,301.0
iccz76o8q,38.0
idwg70010,1792.0
iaan08o2q,1470.0
ic9t26b5q,117.0
icwz22010,1727.0
ic5m4vi6q,1683.0
ic0514ewq,995.0
ie0l33g5q,59.0
idaj05020,2133.0
iegk42010,1947.0
ibbso5nhq,244.0
icok02bbq,80.0
ibuc11060,261.0
ibdy04vrq,48.0
idr203x2q,153.0
ibxd12fdq,120.0
lb1o10f1q,13.0
ibk318bpq,718.0
ie4n41030,1394.0
ibu896a3q,30.0
lb3j08uuq,11.0
idus13pqq,1024.0
ich901agq,74.0
id0o22kjq,106.0
ibc613eaq,36.0
ibbsi1030,236.0
icha03s5q,175.0
lbov13y8q,31.0
lcob05s7q,17.0
o6fn01010,36.0
id0d87bbq,35.0
ic2m03doq,158.0
idov10a3q,39.0
ib3w34010,176.0
ie0d17fmq,36.0
o4an07040,49.0
ibmd22xnq,1582.0
iduy23kvq,56.0
ibh706gwq,35.0
o5gl030p0,57.0
icok15evq,148.0
id7r33010,128.0
idpyc3eyq,352.0
idb871ytq,25.0
idb602030,2567.0
o5h753020,44.0
j8q9050h0,110.0
idx503050,241.0
obri22060,36.0
oa86030s0,29.0
o53328020,43.0
ibwh100f0,86.0
ibbsh1fzq,204.0
lb5n05iqq,18.0
icdb89040,374.0
ido503060,44.0
lbova4b0q,28.0
iduy35smq,264.0
ie1s18030,1436.0
ibh708oqq,40.0
idci26iqq,1676.0
ib918g010,1311.0
ibuca5bdq,182.0
iccz79tdq,21.0
idcg02awq,928.0
icu807030,1821.0
ib3513esq,182.0
ie1ha3wkq,21.0
ob4231010,41.0
jdn022010,8872.0
ie3e01030,3206.0
lbov84d7q,15.0
ie1t03scq,49.0
iebk02fmq,841.0
ibh714acq,39.0
idxfa0070,10379.0
icwa08030,1869.0
icwy04k8q,42.0
lcix05pjq,50.0
lbiyagucq,40.0
icq212naq,33.0
lb8r0xa9q,32.0
ib91avvxq,684.0
ic9t08dpq,189.0
icrz09e1s,141.0
ibbsm1g6q,119.0
j8q9080w0,98.0
idnzk3j4q,51.0
j8i0ass0q,1745.0
icmw04010,1656.0
ieg801wyq,174.0
icr403o7q,167.0
ics339dpq,37.0
ic7h12emq,1389.0
ibc305yjq,566.0
ib4w07j2q,79.0
icto04seq,1727.0
ibc194faq,707.0
ieea27020,2165.0
ieg822p9q,2197.0
idot18rwq,616.0
ibwm75010,5258.0
j8i0cbnkq,1903.0
idb008xhq,49.0
ibcd62030,73.0
ibsm15020,118.0
iegf02iwq,33.0
ocy529haq,21.0
lb4p05qeq,34.0
ibh714a6q,40.0
iacd02n8q,1158.0
ib9j1dt0q,1104.0
id1k2p010,2585.0
icg6cd010,1771.0
id9o11hxq,56.0
iblj06lpq,958.0
ibu882e3q,39.0
ibxa71t7q,130.0
ie1q09ccq,190.0
ief756erq,36.0
ic130k010,2766.0
ie9g02kdq,754.0
iefk54azq,945.0
ibzob7nfq,1011.0
ibtxa1haq,1189.0
ic5lj4uqq,761.0
ic7h65awq,959.0
ie1h81n6q,1563.0
ibcd68090,307.0
icpw86010,1804.0
ic6j11o3q,116.0
icii44deq,785.0
icq189q9q,24.0
idwc52nnq,182.0
ich312050,86.0
ibu93w010,2830.0
iaag06dvq,651.0
ic1r60aoq,214.0
idxr41050,3597.0
id5l02010,6219.0
ic7i20nhq,339.0
icqa1n010,2030.0
idov55d5q,23.0
ids0b1v0q,71.0
o53q21010,101.0
ic40a3cfq,722.0
idvw2o010,2538.0
idi505d9q,149.0
iege03020,283.0
id9o14t7q,227.0
idux96i4q,1926.0
ieg658o4q,1906.0
ic5m5k010,1178.0
obtg99inq,14.0
ibv525vmq,1299.0
ic6dg6njq,101.0
idvz09myq,38.0
idi511q4q,162.0
iaauf1090,295.0
o4an12080,36.0
j8i0clkeq,1753.0
id2f40f7q,1280.0
idp071g9q,2172.0
idpw02030,4025.0
icas22010,2575.0
idnzm3kuq,70.0
idy651jgq,144.0
icjd04esq,82.0
jcrf02vtq,115.0
obkk11030,117.0
ie5h05030,4582.0
iblk88oxq,2891.0
iedk42poq,599.0
ieag60010,2663.0
ibxa76haq,191.0
idle02010,7446.0
ibct50eoq,26.0
ie2k19010,2335.0
ibbs55ggq,242.0
ib91bc010,1464.0
idy631ojq,168.0
ibdy03v5q,41.0
la9t01070,135.0
ibh714b4q,34.0
icfs11ytq,46.0
ib5t22020,3275.0
idy621bzq,139.0
ic7421qbq,856.0
ie191d010,2567.0
iccz83oeq,41.0
ibbsk1020,246.0
ibwh03030,87.0
idwc36drq,159.0
ib7g04010,3672.0
ibevefi8q,1029.0
ibsm23020,145.0
id1k6v010,2669.0
idy614juq,116.0
ic4301btq,2014.0
ia1e30010,223.0
iccza9f0q,30.0
ics483x5q,147.0
iciih3c3q,584.0
idnzj3hmq,51.0
id6q01010,3753.0
idci34c4q,1555.0
j8i0bnbdq,1877.0
ic8v10gkq,206.0
icr325050,403.0
ieb315020,2098.0
icfdn2fxq,1554.0
ib3m53020,4426.0
icrw06090,345.0
o53321010,42.0
idiy31030,75.0
ie8x01cwq,759.0
ics302n4q,2063.0
lb3j11mnq,15.0
icwz45010,1739.0
iciib4utq,743.0
iblo01uyq,155.0
ie7l08u6q,112.0
ib6w83030,1928.0
idya07d4q,324.0
idpya8i8q,402.0
icii65q5q,757.0
id0201020,3543.0
iej401jwq,710.0
ibct4nsdq,29.0
icyr1l040,343.0
ie7l05wcq,183.0
icha04n1q,1634.0
obbm01wrq,14.0
id1k7s010,2633.0
icpw85jyq,261.0
ibtxc1gsq,655.0
ibsl26080,84.0
idgc02010,4303.0
icau54010,2267.0
ict708nlq,119.0
ibzc17o2q,759.0
iduy26oeq,499.0
idbhb3qvq,72.0
ibuc520e0,187.0
idwg0svrq,355.0
ic27sq010,4365.0
ob6n01bdq,24.0
ibu897shs,39.0
icok08n1q,71.0
ibxa75ljq,161.0
iblb6vc7q,900.0
idup64faq,1157.0
ie191z010,1676.0
iblk77fhq,2739.0
ido201040,151.0
idb001t9q,39.0
iege03080,190.0
obxv02vpq,13.0
idcw01m1q,205.0
iduy02mpq,66.0
icir03izq,632.0
ibld72grq,30.0
id0o34a8q,76.0
icpg14fiq,47.0
idot41010,2125.0
idwi56010,2319.0
ib31b1020,2073.0
j8i0cxi6q,1925.0
idb001tbq,68.0
ic4004dxq,722.0
ibw903f1q,115.0
idy662weq,132.0
iccx03010,719.0
ibxa76glq,184.0
ibls3xcfq,52.0
ibc184r3q,415.0
id9oa1iiq,72.0
la8n01qsq,98.0
idwo03igq,209.0
id2407030,215.0
idcd22imq,79.0
j8i0bkydq,1966.0
ibm501rlq,1250.0
id0b08rxq,671.0
ib3816zhq,116.0
iac746jvq,35.0
iddn070b0,383.0
idkb15030,3336.0
ib7771010,114.0
ibuc110c0,335.0
icq205udq,44.0
ibct78z7q,32.0
ict902umq,57.0
lbp404vcq,31.0
iduy32rsq,44.0
id0p12040,52.0
ib91abhuq,657.0
ie193n010,1984.0
idp40k010,2497.0
ibeza3gjq,1231.0
icdy4e010,1940.0
iblk05moq,1509.0
icr310020,602.0
idxf17020,9813.0
ibqs04010,4005.0
icvba5ebq,181.0
icjf09020,1531.0
o4k1dz010,36.0
ibuc41010,221.0
ib7g08010,2599.0
ibu875buq,28.0
lb6807ymq,20.0
ib91er010,744.0
ic0h01030,635.0
j8mbcssmq,1860.0
ic5p03020,94.0
iby704010,1749.0
idme01wrq,66.0
ic6m8ht4q,456.0
id8f02030,3864.0
icgk01abq,58.0
ic5m51abq,768.0
ic450fm1q,38.0
id1x18fvq,1273.0
id9905yoq,49.0
lb3z15asq,25.0
idiy05010,51.0
icx701ndq,142.0
ibtx74qbq,1201.0
ieag0s010,2860.0
id0ne1hyq,793.0
icw806070,2605.0
idcd17haq,2692.0
iby07s020,2989.0
ibwva3010,171.0
iduy37tjq,65.0
ibol04emq,200.0
ibu855q9q,22.0
ibeve8b7q,1029.0
idme01t4q,63.0
icvba1baq,155.0
oa9z05020,59.0
idca78010,1460.0
id1v03vyq,1204.0
icsh10kzq,189.0
icim04fwq,160.0
ic6x9i010,1629.0
ibld93i9q,21.0
ibu80eqyq,20.0
icii94e1q,802.0
iear02mdq,94.0
id9904wxq,42.0
ie0d19a5q,26.0
icw701050,189.0
ibu9c9010,2862.0
ict702caq,198.0
ib2e02zrq,177.0
obim010e0,52.0
iegn04dnq,2224.0
idgq61090,474.0
idus16keq,3290.0
ieg805t6q,167.0
la9x22goq,13.0
lb8r17cbq,35.0
ibu620fwq,576.0
ibxy05t9q,52.0
ibu407eiq,185.0
idnb05cyq,1254.0
id5d17hlq,337.0
idci07o6q,635.0
icd007fvq,189.0
icas45010,2276.0
ieag70010,2324.0
idj606swq,41.0
ibc304v8q,1550.0
o3wn01010,78.0
ibtxb3plq,22.0
icii53xlq,687.0
ibwh070b0,53.0
iaby01khq,1218.0
ibu9q2biq,217.0
ic6di3evq,170.0
ibbsp1030,316.0
idx505020,296.0
ic6df3gyq,144.0
iddl03ikq,216.0
idb711p3q,958.0
labq74shq,13.0
ib91fh010,801.0
iblb7dw8q,865.0
ibyk04guq,206.0
idc933xaq,668.0
idcd18j2q,174.0
idnza3uuq,48.0
ib913zjrq,696.0
ibu898h9q,37.0
idci17ckq,1819.0
ida9320b0,2509.0
id2c04gyq,173.0
ico403090,3385.0
iddo04ycq,101.0
ieav06cwq,1042.0
ie0d77sjq,27.0
lbj060klq,17.0
ie1a05ctq,1638.0
idp511ofq,102.0
lb5na3odq,14.0
idc962010,2017.0
iaab08010,900.0
j8tq03010,104.0
idi508ftq,168.0
idr104i1q,208.0
ids0d0gpq,165.0
ie1h44w2q,443.0
idc954rhq,571.0
iblk75g7q,3296.0
ibbs15030,324.0
ic1341eqq,81.0
ibbsz8qsq,138.0
ic5j36abq,59.0
ici202010,405.0
icft60f1q,809.0
o4k1ho010,35.0
icg663qvq,684.0
o48bas010,36.0
ic5m1phaq,115.0
iblb09a2q,752.0
icqa01010,1971.0
ic2i05040,2730.0
ic4923foq,51.0
id3a02ndq,709.0
icq138gpq,36.0
ie1c38010,2211.0
o5fx1s030,42.0
idnxm3020,2690.0
jbdf01010,121.0
ic6xcu010,1634.0
icpf05ssq,47.0
j8i0bznfs,2401.0
id0b0r010,1277.0
ibcd610x0,151.0
id9620010,1362.0
ie1823010,2252.0
idvp01s6q,115.0
ic5s10020,346.0
ibztb2rbq,1127.0
idiq11010,6450.0
ic5z06020,341.0
ic7303r7q,245.0
ob60641h0,44.0
idx5a0030,349.0
idci16d4q,1507.0
ibc304weq,1400.0
iehl07u4q,175.0
ibmd03klq,2175.0
idya12iiq,313.0
idus42m2q,140.0
ib4v17pvq,334.0
ib2k0sjpq,187.0
obnd50090,41.0
idh256010,4417.0
ib91o4010,1419.0
iac767ioq,33.0
idvn03010,8017.0
o4an160a0,60.0
ibh714esq,32.0
ice089wvq,35.0
ids0h0jdq,129.0
o5fx2r040,35.0
j97c13nkq,1693.0
lbk822n5q,41.0
icqs06d8q,1612.0
icpg13eeq,47.0
icii84hsq,788.0
o5gj2w010,32.0
j8qg10050,89.0
idy678xaq,116.0
odt501d4q,30.0
ic7y01030,3158.0
idnm1hyzq,66.0
ie2u08010,3356.0
idfu05gqq,203.0
ib2s06k1q,186.0
o4lyfo040,42.0
icte11b9q,1002.0
ibzx02jhq,767.0
iboe3hw6q,1079.0
id6s01010,1956.0
lcix03hdq,44.0
ibxd31w9q,140.0
icqa0u010,1821.0
icfc87010,5231.0
idce12030,42.0
idnzm3okq,52.0
iciu19ikq,530.0
icvba2c0q,157.0
ibdy06lsq,56.0
ic0527010,5019.0
icau0l020,2450.0
iccz83nzq,48.0
icc223030,497.0
ibxy06fnq,46.0
idbh31hwq,120.0
ibht13shq,229.0
ib4v23h0q,259.0
icmw07cfq,738.0
lc1v37tbq,42.0
ibtx31sgq,986.0
ie6d02030,4723.0
id2f41ilq,39.0
ice104rsq,771.0
ie1352bkq,2102.0
id7o02020,4272.0
iduy06rsq,62.0
id9o38akq,708.0
icrz23qpq,136.0
idx5a4izq,173.0
ids0c0i6q,96.0
ib2k90yvq,96.0
idir09040,2427.0
j9r384010,74.0
idwi43010,1831.0
ib5203010,385.0
lc1v26rwq,15.0
oc84041w0,28.0
ie7j06lhq,117.0
iacd02naq,1005.0
idus33prq,91.0
idx706clq,170.0
o53327010,39.0
id9o12jcq,41.0
ib2p64030,2056.0
ibc501p0q,47.0
iaaug1050,239.0
ibbse0n0q,185.0
ibtx73olq,39.0
ic8k08dgq,123.0
ib4w06zbq,153.0
icrn13h4q,29.0
iblbcthgq,322.0
ic2i12030,3679.0
ichc040j0,81.0
icok22nkq,80.0
ib91o0010,1434.0
ie184a010,2453.0
idy612h2q,113.0
ictn01atq,184.0
ibfupacsq,54.0
ich312030,89.0
ibdy07mwq,55.0
lbiya8wxq,40.0
ibdp06010,164.0
oc84090e0,28.0
ic0542swq,994.0
ib8d82010,2843.0
lc8702lhq,20.0
id9806020,2276.0
ibx202jbq,350.0
ie0d36adq,37.0
ibzv02010,457.0
ibfr03040,2533.0
icxl01guq,142.0
icg910a1q,72.0
ie184dfmq,786.0
ibbr01zgq,101.0
o44x16020,41.0
ido952010,1372.0
id0d56m8q,21.0
icok37pdq,190.0
ic3m45xgq,733.0
ibjb10k2q,161.0
idca0n010,2031.0
laa004p3q,14.0
iciia0glq,781.0
idtl01080,1199.0
ice00zbxq,24.0
obim010i0,44.0
lc1v05lcq,37.0
ibt009010,2076.0
ibnh01yzq,639.0
id3z02t6q,67.0
lbuko2tlq,67.0
ibcd04090,549.0
ic3g12v2q,363.0
iac793jtq,38.0
ib1m01020,55.0
icqa0r010,1831.0
id0i3rm3q,698.0
ib3w27010,193.0
icii18cbq,770.0
iciu21qfq,348.0
iduy30q4q,47.0
ibbsc5010,347.0
ob4231vkq,18.0
o4ax78030,32.0
icg6bn010,1889.0
j8caa4020,225.0
ibcu0cp4q,59.0
icq90t010,1864.0
iboe3fusq,1082.0
ida9140c0,3302.0
ic5p030l0,97.0
ie6k01u7q,253.0
ib3514f8q,203.0
idy63atmq,185.0
idb853fjq,22.0
ibct54bjq,30.0
ice01avvq,27.0
iaab06g6q,798.0
ib9j13f6q,968.0
idiy13010,70.0
iacr52vbq,599.0
idxd02020,13830.0
ibu97w010,2614.0
idxr34040,3514.0
id9905ydq,55.0
idp506a1q,2564.0
ie9m13xrq,1301.0
ibfq11040,2341.0
idg202ouq,41.0
idan72020,4825.0
ibxe08b0q,39.0
ie0d81gpq,22.0
ic6m11loq,54.0
idy675rjq,121.0
iblca3axq,32.0
icrz40010,1031.0
ibw907p7q,108.0
idb893axq,41.0
id0o11kaq,188.0
idcc0shgq,1888.0
id1v03w3q,1024.0
iboi6egwq,1930.0
ie0d95hfq,34.0
ic8z08iaq,631.0
idxpe9010,107.0
icwy09jhq,366.0
ibem01unq,59.0
idov67c6q,35.0
ic4548zrq,38.0
iby104010,3750.0
jbhr08010,6918.0
icg6bv010,1715.0
ie1q35igq,233.0
idwi1t010,1858.0
ibzc13nqq,693.0
icii48yfq,780.0
ic8k01gtq,602.0
iege13060,111.0
o5g113030,30.0
ib2k28r3q,110.0
ib919wa1q,169.0
idc91e010,2132.0
idpya7i2q,319.0
ibfh15040,2214.0
idq214010,1895.0
ib3822q7q,94.0
icf808010,5575.0
ibbsc2l7q,702.0
icwy20oaq,398.0
ic9t33d9q,96.0
ich307010,82.0
ie0d75z0q,34.0
ib3d57efq,724.0
iciie9z3q,759.0
idp161dyq,1116.0
id7r18020,157.0
o43j030k0,61.0
ic5i21ejq,54.0
idnta2g6q,722.0
ie7l08uaq,84.0
idor100f0,338.0
ib919vduq,804.0
ibh708pbq,38.0
