ipst,dtype,total_mb,subarray,detector,crsplit,x_size,pctecorr,mem_bin,memory,instr,drizcorr,wallclock,n_files,timestamp,x_files
lb1o09k5q,0,9,1,0,0,0.09506200417781331,0,0,0.454944,1,0,22,2,1620740441,-0.7780152036830672
la9k02doq,0,0,1,0,0,-1.6157022275450914,0,0,0.455816,1,0,18,2,1620740441,-0.7780152036830672
la9h02m8q,0,0,0,0,0,-1.6157022275450914,0,0,0.462664,1,0,23,2,1620740441,-0.7780152036830672
lb1s07lpq,0,9,1,0,0,0.09506200417781331,0,0,0.455636,1,0,12,2,1620740441,-0.7780152036830672
icdxbad5q,0,35,0,0,0,0.9375950901966635,0,0,0.666392,3,1,172,2,1620740441,-0.7780152036830672
la9k01ucq,0,0,1,0,0,-1.6157022275450914,0,0,0.454996,1,0,18,2,1620740441,-0.7780152036830672
j8i09we5q,0,34,0,1,2,0.919839605356715,1,1,2.0453240000000004,0,1,2602,2,1620740441,-0.7780152036830672
la9k01xeq,0,1,1,0,0,-1.0724141621312375,0,0,0.455408,1,0,17,2,1620740441,-0.7780152036830672
la9k03bjq,0,0,1,0,0,-1.6157022275450914,0,0,0.45498,1,0,23,2,1620740441,-0.7780152036830672
j8f0a1030,1,137.4,0,1,2,1.748081920408613,1,2,10.8,0,1,25440,5,1620740441,1.0921440788857568
la7x01axq,0,4,0,0,0,-0.3922108615141664,0,0,1.54128,1,0,214,3,1620740441,0.2397118177539458
j8i0c9igq,0,34,0,1,2,0.919839605356715,1,1,2.068388,0,1,1848,2,1620740441,-0.7780152036830672
lb3q01jxq,0,0,0,0,0,-1.6157022275450914,0,0,0.455016,1,0,11,2,1620740441,-0.7780152036830672
j8i0cxikq,0,34,0,1,2,0.919839605356715,1,1,2.0432360000000003,0,1,2163,2,1620740441,-0.7780152036830672
lb2a08ioq,0,0,0,0,0,-1.6157022275450914,0,0,0.461292,1,0,27,2,1620740441,-0.7780152036830672
ico501moq,0,4,1,0,0,-0.3922108615141664,0,0,0.4755680000000001,3,1,71,2,1620740441,-0.7780152036830672
la9k03diq,0,0,1,0,0,-1.6157022275450914,0,0,0.455076,1,0,17,2,1620740441,-0.7780152036830672
ibsp10010,1,139.6,0,1,1,1.7571434890922968,1,2,13.3,3,1,5120,5,1620740441,1.0921440788857568
j8ig02rpq,0,2,0,0,2,-0.7662158670999736,0,0,0.482704,0,1,44,2,1620740441,-0.7780152036830672
la8m02mxq,0,1,0,0,0,-1.0724141621312375,0,0,1.517776,1,0,78,3,1620740441,0.2397118177539458
j8i0bkyfq,0,34,0,1,2,0.919839605356715,1,1,2.042796,0,1,2258,2,1620740441,-0.7780152036830672
la9k03zqq,0,1,1,0,0,-1.0724141621312375,0,0,0.456172,1,0,25,2,1620740441,-0.7780152036830672
la9x03q5q,0,0,1,0,0,-1.6157022275450914,0,0,0.4557640000000001,1,0,11,2,1620740441,-0.7780152036830672
j8i0c3jbq,0,34,0,1,2,0.919839605356715,1,1,2.086112,0,1,1819,2,1620740441,-0.7780152036830672
lb3e40r1q,0,0,0,0,0,-1.6157022275450914,0,0,0.461488,1,0,24,2,1620740441,-0.7780152036830672
lb2h04d5q,0,0,0,0,0,-1.6157022275450914,0,0,0.4621520000000001,1,0,20,2,1620740441,-0.7780152036830672
la7t01q1q,0,1,1,0,0,-1.0724141621312375,0,0,0.455496,1,0,17,2,1620740441,-0.7780152036830672
la9k03awq,0,0,1,0,0,-1.6157022275450914,0,0,0.454612,1,0,22,2,1620740441,-0.7780152036830672
icn147avq,0,35,0,1,2,0.9375950901966635,1,1,1.933368,3,1,1413,2,1620740441,-0.7780152036830672
ibh706i0q,0,9.2,1,0,0,0.10865022812885344,0,0,0.32299999999999995,3,1,19.35,1,1620740441,-3.2299932216233636
ico501liq,0,4,1,0,0,-0.3922108615141664,0,0,0.475968,3,1,36,2,1620740441,-0.7780152036830672
ldv007070,1,0.2,0,0,0,-1.4703219745397793,0,1,2.09,1,0,167,2,1620740441,-0.7780152036830672
j8vp03010,1,138,0,1,2,1.750568425712719,1,1,4.209212,0,1,4858,9,1620740441,1.6313035653743424
j8i0aqqqq,0,34,0,1,2,0.919839605356715,1,1,2.076416,0,1,1852,2,1620740441,-0.7780152036830672
la8m02omq,0,1,0,0,0,-1.0724141621312375,0,0,1.51778,1,0,80,3,1620740441,0.2397118177539458
ictz05010,1,140.4,0,0,0,1.7604011291213095,0,2,8.96,3,1,226,7,1620740441,1.4459577508481383
labp01dsq,0,0,0,0,0,-1.6157022275450914,0,0,0.454852,1,0,16,2,1620740441,-0.7780152036830672
idnl30010,1,208.1,0,0,0,1.9820357501241106,0,2,9.21,3,1,365,7,1620740441,1.4459577508481383
ico801zuq,0,1,1,1,2,-1.0724141621312375,1,0,1.113844,3,1,191,2,1620740441,-0.7780152036830672
j8i0a5lwq,0,34,0,1,2,0.919839605356715,1,1,2.044164,0,1,1781,2,1620740441,-0.7780152036830672
j8i0c2q2q,0,34,0,1,2,0.919839605356715,1,1,2.042536,0,1,2972,2,1620740441,-0.7780152036830672
j8rq03020,1,138,0,1,2,1.750568425712719,1,1,4.243848000000002,0,1,5275,9,1620740441,1.6313035653743424
j8s006010,1,138,0,1,2,1.750568425712719,1,1,4.243764,0,1,4627,9,1620740441,1.6313035653743424
j9sg02020,1,4.7,1,0,1,-0.29834099985540535,0,2,11.83,0,1,484,9,1620740441,1.6313035653743424
laaf2agiq,0,0,0,0,0,-1.6157022275450914,0,0,0.462648,1,0,19,2,1620740441,-0.7780152036830672
j8isa1m0q,0,34,0,1,2,0.919839605356715,1,1,2.042316,0,1,3657,2,1620740441,-0.7780152036830672
la9k01w9q,0,1,1,0,0,-1.0724141621312375,0,0,0.45544,1,0,19,2,1620740441,-0.7780152036830672
j8rq05020,1,138,0,1,2,1.750568425712719,1,1,4.234036,0,1,5802,9,1620740441,1.6313035653743424
j8i0ackgq,0,34,0,1,2,0.919839605356715,1,1,2.07502,0,1,1765,2,1620740441,-0.7780152036830672
ibr62a020,1,14,1,0,0,0.3696900149665785,0,2,10.33,3,1,197,10,1620740441,1.6931652094484353
j9i004040,1,5,0,0,0,-0.2618199013465426,0,0,0.576128,0,1,69,9,1620740441,1.6313035653743424
ibcu5ucnq,0,35,0,0,0,0.9375950901966635,0,0,0.611956,3,0,55,2,1620740441,-0.7780152036830672
lb3z04ssq,0,0,0,0,0,-1.6157022275450914,0,0,0.46144,1,0,26,2,1620740441,-0.7780152036830672
j8qo34010,1,9,0,0,2,0.09506200417781331,0,0,0.683668,0,1,103,9,1620740441,1.6313035653743424
j6fl3ah7q,0,2.3,0,0,1,-0.6954500398762936,0,0,1.18,0,1,64,1,1620740441,-3.2299932216233636
ib8c8couq,0,22,0,0,0,0.6511675506647073,0,0,0.576836,3,1,43,2,1620740441,-0.7780152036830672
j8qo16030,1,9,0,0,2,0.09506200417781331,0,0,0.688136,0,1,124,9,1620740441,1.6313035653743424
j8r018010,1,69,0,1,2,1.3470427631721529,1,1,2.797264,0,1,4289,5,1620740441,1.0921440788857568
od9m30050,1,2.6,0,0,1,-0.6312428798685431,0,0,0.319,2,0,38.45,3,1620740441,0.2397118177539458
j8i0c7p9q,0,34,0,1,2,0.919839605356715,1,1,2.068968,0,1,1630,2,1620740441,-0.7780152036830672
j8qi02020,1,5,0,0,2,-0.2618199013465426,0,0,0.549244,0,1,86,5,1620740441,1.0921440788857568
labq01hrq,0,0,0,0,0,-1.6157022275450914,0,0,0.454176,1,0,18,2,1620740441,-0.7780152036830672
j8i0cxivq,0,34,0,1,2,0.919839605356715,1,1,2.04334,0,1,2011,2,1620740441,-0.7780152036830672
j8i09ucfq,0,34,0,1,2,0.919839605356715,1,1,2.042384,0,1,1867,2,1620740441,-0.7780152036830672
la9g02jnq,0,0,0,0,0,-1.6157022275450914,0,0,0.454672,1,0,16,2,1620740441,-0.7780152036830672
iabf02k0q,0,35,0,0,0,0.9375950901966635,0,0,0.6678,3,1,91,2,1620740441,-0.7780152036830672
jbf715020,1,171.7,0,1,1,1.8744170357075318,1,3,18.43,0,1,8283,6,1620740441,1.3008477278950876
j8i0bbrwq,0,34,0,1,2,0.919839605356715,1,1,2.0457400000000003,0,1,1599,2,1620740441,-0.7780152036830672
j8qh04040,1,9,0,0,2,0.09506200417781331,0,0,0.6664800000000001,0,1,118,9,1620740441,1.6313035653743424
j8de61030,1,103,0,1,1,1.582208565643392,1,1,3.1,0,1,4926,4,1620740441,0.7728496207883843
j8i0afalq,0,34,0,1,2,0.919839605356715,1,1,2.045092,0,1,1875,2,1620740441,-0.7780152036830672
laaz01m4q,0,0,0,0,0,-1.6157022275450914,0,0,0.462248,1,0,28,2,1620740441,-0.7780152036830672
j8zs05010,1,54.2,0,0,2,1.2028951484687098,0,3,46.7,0,1,619,25,1620740441,1.9821715443374073
la8019uaq,0,4,1,0,0,-0.3922108615141664,0,0,0.471224,1,0,40,2,1620740441,-0.7780152036830672
lb2404j3q,0,0,0,0,0,-1.6157022275450914,0,0,0.461612,1,0,17,2,1620740441,-0.7780152036830672
j8cf01bdq,0,2.3,0,0,1,-0.6954500398762936,0,0,1.12,0,1,37,1,1620740441,-3.2299932216233636
ibcu7ub5q,0,35,0,0,0,0.9375950901966635,0,0,0.612312,3,0,57,2,1620740441,-0.7780152036830672
j8qo24020,1,5,0,0,2,-0.2618199013465426,0,0,0.550512,0,1,76,5,1620740441,1.0921440788857568
j8i0bgoyq,0,34,0,1,2,0.919839605356715,1,1,2.04488,0,1,1938,2,1620740441,-0.7780152036830672
j8i0asrkq,0,34,0,1,2,0.919839605356715,1,1,2.044648,0,1,1609,2,1620740441,-0.7780152036830672
lb1o18hcq,0,9,1,0,0,0.09506200417781331,0,0,0.45438,1,0,12,2,1620740441,-0.7780152036830672
j9iildsjq,0,2.3,0,0,1,-0.6954500398762936,0,0,0.284,0,0,11.69,1,1620740441,-3.2299932216233636
j8i0cpzjq,0,34,0,1,2,0.919839605356715,1,1,2.0681,0,1,1389,2,1620740441,-0.7780152036830672
iabg03c1q,0,35,0,0,0,0.9375950901966635,0,0,0.61014,3,0,47,2,1620740441,-0.7780152036830672
ib2k56nxq,0,24,0,0,0,0.7051335898518772,0,0,0.5837439999999999,3,1,56,2,1620740441,-0.7780152036830672
la9k01vkq,0,1,1,0,0,-1.0724141621312375,0,0,0.455944,1,0,19,2,1620740441,-0.7780152036830672
j8i0bed7q,0,34,0,1,2,0.919839605356715,1,1,2.0444880000000003,0,1,1744,2,1620740441,-0.7780152036830672
laaf2agfq,0,0,0,0,0,-1.6157022275450914,0,0,0.4619720000000001,1,0,25,2,1620740441,-0.7780152036830672
la9x03pcq,0,0,1,0,0,-1.6157022275450914,0,0,0.45564,1,0,10,2,1620740441,-0.7780152036830672
ibh706gbq,0,9.2,1,0,0,0.10865022812885344,0,0,0.322,3,1,24.74,1,1620740441,-3.2299932216233636
la9t24i2q,0,0,0,0,0,-1.6157022275450914,0,0,0.461696,1,0,21,2,1620740441,-0.7780152036830672
ib3y02crq,0,29,0,0,0,0.8220807139761808,0,0,0.616604,3,1,74,2,1620740441,-0.7780152036830672
icsca3010,1,62,0,0,0,1.283389823550426,0,0,0.642848,3,1,99,5,1620740441,1.0921440788857568
ibh714jrq,0,0.5,1,0,0,-1.2948126187674407,0,0,0.284,3,1,16.04,1,1620740441,-3.2299932216233636
la9k01t5q,0,0,1,0,0,-1.6157022275450914,0,0,0.455128,1,0,17,2,1620740441,-0.7780152036830672
o3sk01miq,0,2.3,0,0,1,-0.6954500398762936,0,0,1,2,0,18,1,1620740441,-3.2299932216233636
ico801zaq,0,1,1,1,2,-1.0724141621312375,1,0,1.113868,3,1,178,2,1620740441,-0.7780152036830672
j8qu04030,1,14,0,0,2,0.3696900149665785,0,0,0.794744,0,1,128,13,1620740441,1.8148625602026758
ick539020,1,9,1,1,2,0.09506200417781331,1,0,1.223248,3,1,388,9,1620740441,1.6313035653743424
la9x01d1q,0,0,0,0,0,-1.6157022275450914,0,0,0.454344,1,0,14,2,1620740441,-0.7780152036830672
lb3z13ekq,0,0,1,0,0,-1.6157022275450914,0,0,0.462076,1,0,26,2,1620740441,-0.7780152036830672
lb3e30ueq,0,0,0,0,0,-1.6157022275450914,0,0,0.461912,1,0,18,2,1620740441,-0.7780152036830672
ibcu1qhzq,0,4,1,0,0,-0.3922108615141664,0,0,0.459468,3,0,18,2,1620740441,-0.7780152036830672
j8i0atw7q,0,34,0,1,2,0.919839605356715,1,1,2.045244,0,1,1693,2,1620740441,-0.7780152036830672
laa103spq,0,0,0,0,0,-1.6157022275450914,0,0,0.46228,1,0,21,2,1620740441,-0.7780152036830672
ibcua3h3q,0,10,1,0,0,0.16029560108428442,0,0,0.486924,3,0,24,2,1620740441,-0.7780152036830672
j8i0bpndq,0,34,0,1,2,0.919839605356715,1,1,2.04434,0,1,1968,2,1620740441,-0.7780152036830672
j8r011010,1,69,0,1,2,1.3470427631721529,1,1,2.813296,0,1,3028,5,1620740441,1.0921440788857568
j8iva1pxq,0,1,1,1,2,-1.0724141621312375,0,0,0.463384,0,1,27,2,1620740441,-0.7780152036830672
j8wc7e010,1,138,0,1,2,1.750568425712719,1,1,4.2317800000000005,0,1,5187,9,1620740441,1.6313035653743424
j8qh02020,1,9,0,0,2,0.09506200417781331,0,0,0.674216,0,1,180,9,1620740441,1.6313035653743424
j8i0bnb7q,0,34,0,1,2,0.919839605356715,1,1,2.043892,0,1,1950,2,1620740441,-0.7780152036830672
oda976020,1,10.6,0,0,0,0.19646384000139933,0,0,0.461,2,0,58.7,3,1620740441,0.2397118177539458
lb1409d9q,0,9,1,0,0,0.09506200417781331,0,0,0.455332,1,0,14,2,1620740441,-0.7780152036830672
iaak33p7q,0,14.9,0,0,0,0.40854140780624737,0,0,1.04,3,0,16,1,1620740441,-3.2299932216233636
lb2h04d3q,0,0,0,0,0,-1.6157022275450914,0,0,0.461344,1,0,18,2,1620740441,-0.7780152036830672
la78r1dyq,0,0,0,0,0,-1.6157022275450914,0,0,1.507716,1,0,61,3,1620740441,0.2397118177539458
j8i0bedpq,0,34,0,1,2,0.919839605356715,1,1,2.061312,0,1,1788,2,1620740441,-0.7780152036830672
ibcf0bp5q,0,4,1,0,0,-0.3922108615141664,0,0,0.476164,3,1,45,2,1620740441,-0.7780152036830672
ibzi13010,1,139.6,0,1,1,1.7571434890922968,1,2,13.27,3,1,5895,5,1620740441,1.0921440788857568
j8rq26020,1,138,0,1,2,1.750568425712719,1,1,4.2268919999999985,0,1,5389,9,1620740441,1.6313035653743424
la9k03egq,0,1,1,0,0,-1.0724141621312375,0,0,0.4558640000000001,1,0,24,2,1620740441,-0.7780152036830672
j8i0cll0q,0,34,0,1,2,0.919839605356715,1,1,2.068708,0,1,1752,2,1620740441,-0.7780152036830672
la8m02mbq,0,1,0,0,0,-1.0724141621312375,0,0,1.51062,1,0,79,3,1620740441,0.2397118177539458
j8ig05rjq,0,2,0,0,0,-0.7662158670999736,0,0,0.4578,0,1,25,4,1620740441,0.7728496207883843
ico501lzq,0,4,1,0,0,-0.3922108615141664,0,0,0.4760680000000001,3,1,31,2,1620740441,-0.7780152036830672
j8qo23040,1,5,0,0,2,-0.2618199013465426,0,0,0.535428,0,1,82,5,1620740441,1.0921440788857568
j8r006020,1,69,0,1,2,1.3470427631721529,1,1,2.795276,0,1,3442,5,1620740441,1.0921440788857568
j8rq17010,1,9,0,0,2,0.09506200417781331,0,0,0.66264,0,1,97,9,1620740441,1.6313035653743424
ibh714i9q,0,1,1,0,0,-1.0724141621312375,0,0,0.462528,3,1,31,2,1620740441,-0.7780152036830672
j8i09uchq,0,34,0,1,2,0.919839605356715,1,1,2.042784,0,1,2142,2,1620740441,-0.7780152036830672
ico501mfq,0,4,1,0,0,-0.3922108615141664,0,0,0.475364,3,1,38,2,1620740441,-0.7780152036830672
lb1v05t6q,0,9,1,0,0,0.09506200417781331,0,0,0.4541600000000001,1,0,16,2,1620740441,-0.7780152036830672
la9k03eoq,0,1,1,0,0,-1.0724141621312375,0,0,0.454912,1,0,17,2,1620740441,-0.7780152036830672
lacc51deq,0,0,0,0,0,-1.6157022275450914,0,0,0.461404,1,0,18,2,1620740441,-0.7780152036830672
j8hm06j2q,0,2,0,0,2,-0.7662158670999736,0,0,0.4814600000000001,0,1,54,2,1620740441,-0.7780152036830672
j8caa4010,1,4.9,1,1,1,-0.2737727107142629,0,1,3.63,0,1,436,3,1620740441,0.2397118177539458
idla03020,1,244.2,0,1,1,2.0705952848801266,1,3,28.48,3,1,10133,8,1620740441,1.5516021849277901
ibaq01ksq,0,15,0,0,0,0.4127126235021304,0,0,0.555084,3,1,74,2,1620740441,-0.7780152036830672
icn813faq,0,35,0,1,2,0.9375950901966635,1,1,1.932388,3,1,2459,2,1620740441,-0.7780152036830672
ibcu9qa5q,0,2,1,0,0,-0.7662158670999736,0,0,0.46264,3,0,22,2,1620740441,-0.7780152036830672
ibbu01aaq,0,13,0,0,0,0.3234899654738656,0,0,0.53896,3,1,50,2,1620740441,-0.7780152036830672
la9k02duq,0,1,1,0,0,-1.0724141621312375,0,0,0.454716,1,0,22,2,1620740441,-0.7780152036830672
ibh713f7q,0,5,1,0,0,-0.2618199013465426,0,0,0.488164,3,1,37,2,1620740441,-0.7780152036830672
j6fl5bn8q,0,2.3,0,0,1,-0.6954500398762936,0,0,1.14,0,1,101,1,1620740441,-3.2299932216233636
j8rz02080,1,7,0,0,2,-0.059319448932817535,0,0,0.611916,0,1,145,7,1620740441,1.4459577508481383
j8qo10030,1,9,0,0,2,0.09506200417781331,0,0,0.6796399999999999,0,1,132,9,1620740441,1.6313035653743424
ico801a1q,0,1,1,1,2,-1.0724141621312375,1,0,1.113512,3,1,142,2,1620740441,-0.7780152036830672
lb1o28e4q,0,9,1,0,0,0.09506200417781331,0,0,0.4547560000000001,1,0,16,2,1620740441,-0.7780152036830672
lb3s02wfq,0,0,0,0,0,-1.6157022275450914,0,0,0.461872,1,0,21,2,1620740441,-0.7780152036830672
ib9m99hbq,0,52,0,0,0,1.1779807735995387,0,0,0.599924,3,0,85,2,1620740441,-0.7780152036830672
laa006z5q,0,0,1,0,0,-1.6157022275450914,0,0,0.45508,1,0,13,2,1620740441,-0.7780152036830672
ia2t31010,1,65.9,0,0,0,1.3197328396761905,0,1,5.44,3,1,86,3,1620740441,0.2397118177539458
lb2a02fyq,0,0,0,0,0,-1.6157022275450914,0,0,0.462784,1,0,26,2,1620740441,-0.7780152036830672
icdb88020,1,5,1,1,2,-0.2618199013465426,1,0,1.180636,3,1,207,5,1620740441,1.0921440788857568
j8i0a3duq,0,34,0,1,2,0.919839605356715,1,1,2.07548,0,1,1516,2,1620740441,-0.7780152036830672
j8rq04020,1,138,0,1,2,1.750568425712719,1,1,4.2301720000000005,0,1,6336,9,1620740441,1.6313035653743424
j8i0ani8q,0,34,0,1,2,0.919839605356715,1,1,2.047828,0,1,1663,2,1620740441,-0.7780152036830672
laa104vlq,0,0,0,0,0,-1.6157022275450914,0,0,0.4615800000000001,1,0,26,2,1620740441,-0.7780152036830672
ibh706d6q,0,9.2,1,0,0,0.10865022812885344,0,0,0.337,3,1,20.65,1,1620740441,-3.2299932216233636
j8rq30010,1,9,0,0,2,0.09506200417781331,0,0,0.6542439999999999,0,1,115,9,1620740441,1.6313035653743424
j8si01060,1,12,0,0,0,0.2736240098890324,0,0,0.72588,0,1,154,21,1620740441,1.951252069176733
laa109kfq,0,0,0,0,0,-1.6157022275450914,0,0,0.462424,1,0,25,2,1620740441,-0.7780152036830672
la8003egq,0,2,1,0,0,-0.7662158670999736,0,0,0.457644,1,0,22,2,1620740441,-0.7780152036830672
j8qo26020,1,5,0,0,2,-0.2618199013465426,0,0,0.535516,0,1,75,5,1620740441,1.0921440788857568
la9t24060,1,3,1,0,0,-0.5539994961835305,0,0,1.541276,1,0,98,5,1620740441,1.0921440788857568
la9k03eeq,0,1,1,0,0,-1.0724141621312375,0,0,0.4564760000000001,1,0,17,2,1620740441,-0.7780152036830672
j8i0bmqxq,0,34,0,1,2,0.919839605356715,1,1,2.044036,0,1,1613,2,1620740441,-0.7780152036830672
la7t03uoq,0,1,1,0,0,-1.0724141621312375,0,0,0.454972,1,0,22,2,1620740441,-0.7780152036830672
o3tt42o1q,0,0.1,1,0,1,-1.5394799101989651,0,0,1,2,0,15,1,1620740441,-3.2299932216233636
j8qo13050,1,9,0,0,2,0.09506200417781331,0,0,0.681932,0,1,91,9,1620740441,1.6313035653743424
la9k02b4q,0,0,1,0,0,-1.6157022275450914,0,0,0.4554,1,0,25,2,1620740441,-0.7780152036830672
laa103rvq,0,0,0,0,0,-1.6157022275450914,0,0,0.461404,1,0,20,2,1620740441,-0.7780152036830672
j8i0atw9q,0,34,0,1,2,0.919839605356715,1,1,2.043412,0,1,1992,2,1620740441,-0.7780152036830672
lb2h02psq,0,0,0,0,0,-1.6157022275450914,0,0,0.461924,1,0,18,2,1620740441,-0.7780152036830672
j8i0ckc9q,0,34,0,1,2,0.919839605356715,1,1,2.045132,0,1,1369,2,1620740441,-0.7780152036830672
ib9m30n2q,0,31,0,0,0,0.8631336151017894,0,0,0.634196,3,0,55,2,1620740441,-0.7780152036830672
j8rq05010,1,9,0,0,2,0.09506200417781331,0,0,0.654216,0,1,114,9,1620740441,1.6313035653743424
ib8d39ivq,0,29,0,0,0,0.8220807139761808,0,0,0.618324,3,1,66,2,1620740441,-0.7780152036830672
laa104uzq,0,0,0,0,0,-1.6157022275450914,0,0,0.454468,1,0,11,2,1620740441,-0.7780152036830672
lb3s10d9q,0,0,0,0,0,-1.6157022275450914,0,0,0.462248,1,0,21,2,1620740441,-0.7780152036830672
la9k02zwq,0,1,1,0,0,-1.0724141621312375,0,0,0.455684,1,0,21,2,1620740441,-0.7780152036830672
j8i0a8bhq,0,34,0,1,2,0.919839605356715,1,1,2.049276,0,1,2867,2,1620740441,-0.7780152036830672
laa005l6q,0,0,0,0,0,-1.6157022275450914,0,0,0.454636,1,0,18,2,1620740441,-0.7780152036830672
la8m01lyq,0,0,0,0,0,-1.6157022275450914,0,0,1.508112,1,0,105,3,1620740441,0.2397118177539458
ico501mgq,0,4,1,0,0,-0.3922108615141664,0,0,0.4759,3,1,38,2,1620740441,-0.7780152036830672
la9k02dgq,0,1,1,0,0,-1.0724141621312375,0,0,0.45554,1,0,26,2,1620740441,-0.7780152036830672
j6fl4an8q,0,2.3,0,0,1,-0.6954500398762936,0,0,1.18,0,1,89,1,1620740441,-3.2299932216233636
la9k04nuq,0,2,1,0,0,-0.7662158670999736,0,0,0.455632,1,0,25,2,1620740441,-0.7780152036830672
j8di98010,1,68.7,0,1,1,1.3444568652460058,1,1,2.24,0,1,5136,3,1620740441,0.2397118177539458
ico501meq,0,4,1,0,0,-0.3922108615141664,0,0,0.476412,3,1,32,2,1620740441,-0.7780152036830672
j8cw08010,1,5,0,0,2,-0.2618199013465426,0,0,0.502084,0,1,76,5,1620740441,1.0921440788857568
laa110faq,0,0,0,0,0,-1.6157022275450914,0,0,0.4616520000000001,1,0,20,2,1620740441,-0.7780152036830672
la7x01bjq,0,1,0,0,0,-1.0724141621312375,0,0,1.511868,1,0,89,3,1620740441,0.2397118177539458
la7t03tgq,0,1,1,0,0,-1.0724141621312375,0,0,0.45552,1,0,19,2,1620740441,-0.7780152036830672
la9x01cvq,0,9,1,0,0,0.09506200417781331,0,0,0.45534,1,0,14,2,1620740441,-0.7780152036830672
lb2a17llq,0,0,0,0,0,-1.6157022275450914,0,0,0.4614720000000001,1,0,21,2,1620740441,-0.7780152036830672
j8i0b3ttq,0,34,0,1,2,0.919839605356715,1,1,2.101696,0,1,1747,2,1620740441,-0.7780152036830672
la8m01jyq,0,0,0,0,0,-1.6157022275450914,0,0,1.509192,1,0,102,3,1620740441,0.2397118177539458
j8c1030k0,1,1,1,1,2,-1.0724141621312375,0,0,0.4639,0,1,50,5,1620740441,1.0921440788857568
ico501msq,0,4,1,0,0,-0.3922108615141664,0,0,0.476428,3,1,46,2,1620740441,-0.7780152036830672
j8qo26010,1,9,0,0,2,0.09506200417781331,0,0,0.675668,0,1,113,9,1620740441,1.6313035653743424
la8k03iaq,0,1,1,0,0,-1.0724141621312375,0,0,0.456332,1,0,19,2,1620740441,-0.7780152036830672
icxv12020,1,279.1,0,1,1,2.1438642345805277,1,3,34.49,3,1,13208,9,1620740441,1.6313035653743424
j8rq16010,1,9,0,0,2,0.09506200417781331,0,0,0.656932,0,1,132,9,1620740441,1.6313035653743424
j6fl3dpcq,0,34.3,0,1,1,0.9252225381380749,1,0,0.75,0,1,2244,1,1620740441,-3.2299932216233636
lb1o02eiq,0,0,0,0,0,-1.6157022275450914,0,0,0.455272,1,0,11,2,1620740441,-0.7780152036830672
j8hm06k9q,0,2,0,0,2,-0.7662158670999736,0,0,0.482236,0,1,56,2,1620740441,-0.7780152036830672
j8i0cfo5q,0,34,0,1,2,0.919839605356715,1,1,2.069736,0,1,1776,2,1620740441,-0.7780152036830672
laa102gfq,0,0,0,0,0,-1.6157022275450914,0,0,0.461872,1,0,22,2,1620740441,-0.7780152036830672
j8qo34030,1,9,0,0,2,0.09506200417781331,0,0,0.675408,0,1,132,9,1620740441,1.6313035653743424
j8ig05rhq,0,2,0,0,0,-0.7662158670999736,0,0,0.510484,0,1,66,4,1620740441,0.7728496207883843
jb6v14010,1,206.1,0,1,1,1.976660944938985,1,3,24.35,0,1,27057,7,1620740441,1.4459577508481383
la8k02d7q,0,1,0,0,0,-1.0724141621312375,0,0,1.51262,1,0,62,3,1620740441,0.2397118177539458
j8eo02040,1,20.3,0,0,2,0.6011997522879926,0,3,14.78,0,1,254,10,1620740441,1.6931652094484353
j8i0cosnq,0,34,0,1,2,0.919839605356715,1,1,2.0455400000000004,0,1,1766,2,1620740441,-0.7780152036830672
j9by01020,1,103,0,1,1,1.582208565643392,1,1,1.842,0,1,138.94,4,1620740441,0.7728496207883843
j8i09uaeq,0,34,0,1,2,0.919839605356715,1,1,2.043216,0,1,2026,2,1620740441,-0.7780152036830672
ico801zrq,0,1,1,1,2,-1.0724141621312375,1,0,1.113828,3,1,110,2,1620740441,-0.7780152036830672
j8qd01010,1,9,0,0,2,0.09506200417781331,0,0,0.670568,0,1,101,9,1620740441,1.6313035653743424
ib2k02g6q,0,24,0,0,0,0.7051335898518772,0,0,0.583592,3,1,74,2,1620740441,-0.7780152036830672
j9aj18010,1,274.8,0,1,1,2.1353799711472834,1,3,30.96,0,1,15297,9,1620740441,1.6313035653743424
la8k03h0q,0,1,1,0,0,-1.0724141621312375,0,0,0.4562479999999999,1,0,19,2,1620740441,-0.7780152036830672
lb1s03gwq,0,9,1,0,0,0.09506200417781331,0,0,0.456184,1,0,16,2,1620740441,-0.7780152036830672
j8i0bxwiq,0,34,0,1,2,0.919839605356715,1,1,2.074904,0,1,2385,2,1620740441,-0.7780152036830672
ibcu7gagq,0,35,0,0,0,0.9375950901966635,0,0,0.614128,3,0,54,2,1620740441,-0.7780152036830672
la7809l9q,0,2,0,0,0,-0.7662158670999736,0,0,1.52856,1,0,64,3,1620740441,0.2397118177539458
lb3s06oqq,0,9,1,0,0,0.09506200417781331,0,0,0.455108,1,0,16,2,1620740441,-0.7780152036830672
